Frame,Avg Intensity,Max Intensity,Quantum Coherence
503,0.6472556106339336,1.0,0.02692778547509192
504,0.6134399531043742,1.0,0.1531314368335898
505,0.6601759598090781,1.0,0.07964051168313324
506,0.6228924607354989,1.0,-0.19950326465330206
507,0.5153733874487446,1.0,0.1531314368335898
508,0.5831147695501628,1.0,0.15313143683358985
509,0.5159546605361796,1.0,-0.3257069160117999
510,0.5582398435377055,1.0,0.1499554938721147
511,0.5075696887359312,1.0,0.1499554938721147
512,0.5987323336587848,1.0,-0.19950326465330206
513,0.6509768118316992,1.0,0.1531314368335898
514,0.5312373950615509,1.0,-0.04338719671388952
515,0.536599186919338,1.0,0.1531314368335898
516,0.555567006657301,1.0,0.1499554938721147
517,0.7660131237017886,1.0,0.1531314368335898
518,0.5095222661634955,1.0,0.1531314368335898
519,0.5517243094279628,1.0,0.1499554938721147
520,0.5350604355665523,1.0,0.08281645464460835
521,0.5963943510012429,1.0,0.07964051168313324
522,0.6463776898851228,1.0,-0.04338719671388952
523,0.6479425800755645,1.0,0.1531314368335898
524,0.5502457848684011,1.0,0.07964051168313324
525,0.5483252313550587,1.0,0.15313143683358985
526,0.678877338154661,1.0,-0.20267920761477717
527,0.5415648742694616,1.0,0.15313143683358985
528,0.5348465883737308,1.0,0.02692778547509192
529,0.5753586139164415,1.0,-0.1995032646533021
530,0.6312250335577302,1.0,-0.04338719671388952
531,0.569868252563074,1.0,-0.3257069160117999
532,0.6463485229493556,1.0,0.08281645464460835
533,0.5371487090236381,1.0,0.15313143683358985
534,0.5442556374152964,1.0,0.1531314368335898
535,0.5925977810209827,1.0,0.02692778547509192
536,0.6251086251511571,1.0,-0.04338719671388952
537,0.5292690065844815,1.0,0.15313143683358985
538,0.5172708195292276,1.0,0.07964051168313324
539,0.5161259892354084,1.0,0.08281645464460835
540,0.5202674265977902,1.0,0.1531314368335898
541,0.5307870246514201,1.0,-0.04338719671388952
542,0.5202378230516118,1.0,0.1531314368335898
543,0.518684255710576,1.0,0.15313143683358985
544,0.5376777442382116,1.0,0.1531314368335898
545,0.5487012811138833,1.0,0.15313143683358985
546,0.5244998561520495,1.0,0.1531314368335898
547,0.5570226163776734,1.0,-0.1995032646533021
548,0.5685029849278925,1.0,0.15313143683358985
549,0.5893472456922424,1.0,0.1499554938721147
550,0.5051416445057049,1.0,-0.19950326465330206
551,0.5185291095503876,1.0,0.1499554938721147
552,0.5499694231891463,1.0,-0.1995032646533021
553,0.5804728496967935,1.0,0.02692778547509192
554,0.5552098327366471,1.0,-0.1995032646533021
555,0.5090085833225726,1.0,-0.3257069160117999
556,0.5012881589170064,1.0,0.15313143683358985
557,0.49690912556651445,1.0,-0.19950326465330206
558,0.5174255373392377,1.0,0.026927785475091948
559,0.5668732603367769,1.0,0.08281645464460835
560,0.5684469317058757,1.0,-0.19950326465330206
561,0.4878825401643208,1.0,0.07964051168313324
562,0.49304251085531275,1.0,-0.04338719671388952
563,0.49731799227117085,1.0,0.1499554938721147
564,0.516956033322687,1.0,-0.04338719671388952
565,0.4949457976866853,1.0,0.1531314368335898
566,0.493882594636817,1.0,0.1531314368335898
567,0.505458309008824,1.0,0.08281645464460835
568,0.4821810173358435,1.0,-0.3257069160117999
569,0.5336389611856172,1.0,0.15313143683358985
570,0.5411160030849552,1.0,0.07964051168313324
571,0.4727264551401462,1.0,0.1531314368335898
572,0.49483377933804934,1.0,-0.1995032646533021
573,0.49866193449650115,1.0,-0.3257069160117999
574,0.49786045909169563,1.0,-0.3257069160117999
575,0.494933316775514,1.0,0.026927785475091948
576,0.5401899062085587,1.0,0.1499554938721147
577,0.5484553645183258,1.0,0.15313143683358985
578,0.4839520993811837,1.0,-0.04338719671388952
579,0.47083301657216714,1.0,0.07964051168313324
580,0.51838217406707,1.0,-0.19950326465330206
581,0.4827432445475602,1.0,0.1531314368335898
582,0.498071558020098,1.0,-0.1995032646533021
583,0.5511643780352568,1.0,-0.20267920761477717
584,0.4447120710653416,1.0,-0.19950326465330206
585,0.522407437554078,1.0,-0.20267920761477717
586,0.46157046897767656,1.0,0.08281645464460835
587,0.5292198676166715,1.0,0.08281645464460835
588,0.4762061938260676,1.0,0.02692778547509192
589,0.5041303950254822,1.0,-0.04338719671388952
590,0.5025635308603141,1.0,-0.3257069160117999
591,0.48284237484844506,1.0,-0.04338719671388952
592,0.4750198780070064,1.0,0.1499554938721147
593,0.4526294360991658,1.0,0.08281645464460835
594,0.4775723901850873,1.0,0.07964051168313324
595,0.5060085949410972,1.0,0.1531314368335898
596,0.5031007214563801,1.0,-0.04338719671388952
597,0.500564863105822,1.0,-0.3257069160117999
598,0.4900451570169701,1.0,-0.19950326465330206
599,0.46939277249292854,1.0,-0.20267920761477717
600,0.44155526482076923,1.0,0.1499554938721147
601,0.6641000928515349,1.0,0.15313143683358985
602,0.6529629351433669,1.0,0.08281645464460835
603,0.6263993350612892,1.0,0.1531314368335898
604,0.6279896800207109,1.0,-0.1995032646533021
605,0.5821523614670508,1.0,0.15313143683358985
606,0.6623214428036643,1.0,0.1499554938721147
607,0.6199642153228402,1.0,-0.20267920761477717
608,0.6704440442845094,1.0,0.1531314368335898
609,0.595888113113863,1.0,-0.3257069160117999
610,0.7760602477179408,1.0,0.08281645464460835
611,0.6187141170250035,1.0,0.026927785475091948
612,0.668201305099598,1.0,0.15313143683358985
613,0.6223705368920287,1.0,0.026927785475091948
614,0.6961684720963311,1.0,0.15313143683358985
615,0.8261638677109845,1.0,0.1499554938721147
616,0.6212829899054733,1.0,0.07964051168313324
617,0.6127439807275777,1.0,0.08281645464460835
618,0.6940805454891685,1.0,0.08281645464460835
619,0.64577979832705,1.0,0.02692778547509192
620,0.7268736610147756,1.0,0.1531314368335898
621,0.7074365495399965,1.0,0.15313143683358985
622,0.608812865198142,1.0,0.02692778547509192
623,0.6119940779261089,1.0,0.1499554938721147
624,0.6764520440842083,1.0,-0.3257069160117999
625,0.6036438176531487,1.0,0.07964051168313324
626,0.6379822993196946,1.0,0.1499554938721147
627,0.5999354101000917,1.0,-0.19950326465330206
628,0.6077796011722466,1.0,0.02692778547509192
629,0.6224269710803547,1.0,-0.3257069160117999
630,0.6405721386146485,1.0,-0.1995032646533021
631,0.5934562747946651,1.0,0.15313143683358985
632,0.6349738557605831,1.0,0.07964051168313324
633,0.6452766801936242,1.0,-0.20267920761477717
634,0.5414181055773638,1.0,0.1499554938721147
635,0.5777195794782374,1.0,0.1531314368335898
636,0.6380374332946473,1.0,0.07964051168313324
637,0.6036197902407083,1.0,-0.1995032646533021
638,0.6325211472787131,1.0,0.1531314368335898
639,0.6121621541965496,1.0,-0.19950326465330206
640,0.7021648704294728,1.0,-0.3257069160117999
641,0.5566622702587055,1.0,0.1499554938721147
642,0.6180808752050846,1.0,0.15313143683358985
643,0.6988849893228033,1.0,0.08281645464460835
644,0.6880755536174921,1.0,0.15313143683358985
645,0.5274738611149602,1.0,0.08281645464460835
646,0.6565455081977789,1.0,0.07964051168313324
647,0.5630993512181663,1.0,0.08281645464460835
648,0.540983691167455,1.0,0.08281645464460835
649,0.5565488553943058,1.0,0.15313143683358985
650,0.5866187687771612,1.0,-0.04338719671388952
651,0.6577557130683821,1.0,-0.3257069160117999
652,0.5553168577345382,1.0,-0.19950326465330206
653,0.6108432867415328,1.0,0.15313143683358985
654,0.5847945296118953,1.0,-0.1995032646533021
655,0.5540219361917065,1.0,0.08281645464460835
656,0.6275738789862604,1.0,0.08281645464460835
657,0.5833303092947951,1.0,0.15313143683358985
658,0.50836889729643,1.0,0.1499554938721147
659,0.5931249284622034,1.0,0.08281645464460835
660,0.5432924162249875,1.0,0.026927785475091948
661,0.5795110651854014,1.0,0.1531314368335898
662,0.6094794197735275,1.0,0.07964051168313324
663,0.5800871810125027,1.0,0.07964051168313324
664,0.6036860290992682,1.0,0.02692778547509192
665,0.5632070680205489,1.0,0.08281645464460835
666,0.5566553894953109,1.0,0.07964051168313324
667,0.5682156245048978,1.0,-0.20267920761477717
668,0.5550751393497997,1.0,0.026927785475091948
669,0.6356295272088697,1.0,0.07964051168313324
670,0.5474302410411744,1.0,-0.19950326465330206
671,0.53101515902851,1.0,-0.3257069160117999
672,0.5531511135465157,1.0,0.1531314368335898
673,0.6020677524509733,1.0,0.08281645464460835
674,0.5504691619050142,1.0,-0.20267920761477717
675,0.5628261073296297,1.0,0.08281645464460835
676,0.5841357118746876,1.0,-0.1995032646533021
677,0.5371227900471357,1.0,0.08281645464460835
678,0.5994273071836164,1.0,-0.1995032646533021
679,0.5446009905592764,1.0,-0.1995032646533021
680,0.5008994936768216,1.0,0.02692778547509192
681,0.5573206779737089,1.0,-0.04338719671388952
682,0.573968428052077,1.0,-0.3257069160117999
683,0.5668028858141054,1.0,0.1531314368335898
684,0.5262860498609843,1.0,0.15313143683358985
685,0.5302974166068066,1.0,0.1531314368335898
686,0.6048407512496405,1.0,0.15313143683358985
687,0.5008730856987882,1.0,0.15313143683358985
688,0.6354199388782203,1.0,0.026927785475091948
689,0.5793326478593267,1.0,-0.3257069160117999
690,0.49391057575931085,1.0,-0.1995032646533021
691,0.5404567058229904,1.0,-0.04338719671388952
692,0.5410066714403072,1.0,0.07964051168313324
693,0.532799466859447,1.0,0.15313143683358985
694,0.593173661824092,1.0,0.1499554938721147
695,0.546927509560122,1.0,0.026927785475091948
696,0.4973102868807087,1.0,0.07964051168313324
697,0.5155749527426458,1.0,-0.20267920761477717
698,0.4937396340079392,1.0,0.02692778547509192
699,0.5195069363445669,1.0,0.02692778547509192
700,0.5117630929354423,1.0,0.1531314368335898
701,0.546137078387571,1.0,-0.3257069160117999
702,0.5175243762998699,1.0,0.1531314368335898
703,0.6671539908087804,1.0,0.1499554938721147
704,0.546722109963518,1.0,0.08281645464460835
705,0.5026859148283289,1.0,0.15313143683358985
706,0.5111309523166456,1.0,0.1531314368335898
707,0.5253148207967652,1.0,-0.20267920761477717
708,0.49111524778607873,1.0,0.15313143683358985
709,0.4953474991769896,1.0,-0.04338719671388952
710,0.492450529013418,1.0,-0.04338719671388952
711,0.5297622480241923,1.0,0.02692778547509192
712,0.5063892466213075,1.0,0.1531314368335898
713,0.5044260608930863,1.0,0.02692778547509192
714,0.551049000208887,1.0,0.1499554938721147
715,0.5089571244405221,1.0,-0.19950326465330206
716,0.49810006415586366,1.0,0.1531314368335898
717,0.5133520920385793,1.0,-0.3257069160117999
718,0.5342092431107313,1.0,0.08281645464460835
719,0.5257772399771793,1.0,0.1499554938721147
720,0.5201335766438161,1.0,0.026927785475091948
721,0.5223494832912252,1.0,0.026927785475091948
722,0.46598607130313274,1.0,0.1531314368335898
723,0.5237819772648026,1.0,0.08281645464460835
724,0.4646801263769492,1.0,0.15313143683358985
725,0.4767774594403082,1.0,0.15313143683358985
726,0.5222196704429146,1.0,0.1499554938721147
727,0.5341469503808061,1.0,-0.3257069160117999
728,0.5184494686382375,1.0,0.1531314368335898
729,0.47444068980982035,1.0,0.07964051168313324
730,0.5135475372319226,1.0,-0.04338719671388952
731,0.46722111479801837,1.0,-0.3257069160117999
732,0.4982173468137788,1.0,-0.3257069160117999
733,0.5182468912248884,1.0,0.08281645464460835
734,0.5053402833718385,1.0,0.1531314368335898
735,0.5153919221230566,1.0,0.08281645464460835
736,0.5116331985868766,1.0,-0.3257069160117999
737,0.47163530129346026,1.0,0.08281645464460835
738,0.5295097147451266,1.0,0.15313143683358985
739,0.46029891905453413,1.0,0.08281645464460835
740,0.4857675839027595,1.0,-0.3257069160117999
741,0.47539195510222965,1.0,-0.20267920761477717
742,0.4794823676188038,1.0,0.1531314368335898
743,0.49178035241506385,1.0,-0.1995032646533021
744,0.49003896110222156,1.0,0.1531314368335898
745,0.546381215244998,1.0,-0.3257069160117999
746,0.49148234388896206,1.0,0.15313143683358985
747,0.4781619251239718,1.0,-0.1995032646533021
748,0.5172132102209432,1.0,0.02692778547509192
749,0.4830167664409849,1.0,-0.3257069160117999
750,0.532715866551179,1.0,0.1531314368335898
751,0.4931137041712456,1.0,0.15313143683358985
752,0.45909294461578143,1.0,0.026927785475091948
753,0.5132570058803951,1.0,-0.19950326465330206
754,0.49159047198333017,1.0,0.07964051168313324
755,0.4965697547132309,1.0,0.08281645464460835
756,0.5954863320186585,1.0,-0.04338719671388952
757,0.48863327881724405,1.0,-0.19950326465330206
758,0.4530628355026711,1.0,0.02692778547509192
759,0.4874695745806087,1.0,0.15313143683358985
760,0.45065454465987487,1.0,0.02692778547509192
761,0.49077054340446774,1.0,0.08281645464460835
762,0.44648812083553835,1.0,-0.19950326465330206
763,0.49391645704516735,1.0,0.02692778547509192
764,0.45541451778450237,1.0,0.1531314368335898
765,0.47654983491365177,1.0,0.15313143683358985
766,0.46389682926784925,1.0,-0.1995032646533021
767,0.4621432376082511,1.0,0.15313143683358985
768,0.48786003282640744,1.0,0.02692778547509192
769,0.47349915337345383,1.0,-0.20267920761477717
770,0.48010523616205747,1.0,0.15313143683358985
771,0.5073210704385923,1.0,-0.20267920761477717
772,0.4584908813818562,1.0,0.15313143683358985
773,0.45464243364614076,1.0,0.15313143683358985
774,0.5198129071961691,1.0,-0.1995032646533021
775,0.4827353688041018,1.0,0.08281645464460835
776,0.4319548323311361,1.0,0.1499554938721147
777,0.47103386542196446,1.0,0.1499554938721147
778,0.4730658013538178,1.0,0.15313143683358985
779,0.46451909134948516,1.0,0.1531314368335898
780,0.43967659675252563,1.0,-0.1995032646533021
781,0.46872935662504484,1.0,0.1531314368335898
782,0.4645773356016181,1.0,0.1531314368335898
783,0.4626011477396634,1.0,0.08281645464460835
784,0.45857824207399117,1.0,0.1531314368335898
785,0.45090504801398,1.0,-0.04338719671388952
786,0.44684507489503855,1.0,0.07964051168313324
787,0.4572707107358637,1.0,0.1499554938721147
788,0.44502301349240514,1.0,-0.1995032646533021
789,0.4508531892120728,1.0,-0.1995032646533021
790,0.4271114598058463,1.0,0.1499554938721147
791,0.4547605426787364,1.0,0.1531314368335898
792,0.4527956946112448,1.0,-0.3257069160117999
793,0.4527380556800561,1.0,0.15313143683358985
794,0.45255393085112744,1.0,-0.3257069160117999
795,0.4446006962282497,1.0,-0.19950326465330206
796,0.45073457222439844,1.0,0.026927785475091948
797,0.4452013777485463,1.0,0.15313143683358985
798,0.4463977844364118,1.0,-0.04338719671388952
799,0.4411225193146602,1.0,-0.19950326465330206
800,0.45577472048208123,1.0,0.15313143683358985
801,0.3900663395018982,1.0,0.026927785475091948
802,0.4189323936619261,1.0,0.15313143683358985
803,0.41312617901728166,1.0,-0.1995032646533021
804,0.4246282323214432,1.0,0.02692778547509192
805,0.4320829033484115,1.0,-0.1995032646533021
806,0.4335651257451327,1.0,0.1499554938721147
807,0.41640590660021476,1.0,0.02692778547509192
808,0.41116572828599596,1.0,-0.3257069160117999
809,0.39975223543353994,1.0,0.1499554938721147
810,0.4093019577062576,1.0,-0.3257069160117999
811,0.4110543705070971,1.0,0.15313143683358985
812,0.407996145454908,1.0,0.1499554938721147
813,0.4157514519696915,1.0,0.1499554938721147
814,0.40601266805850145,1.0,0.08281645464460835
815,0.44565908128628856,1.0,-0.04338719671388952
816,0.40812328585299046,1.0,-0.20267920761477717
817,0.42108004100258883,1.0,0.15313143683358985
818,0.4205759732964224,1.0,-0.04338719671388952
819,0.4279848696103004,1.0,0.1499554938721147
820,0.42919931628488256,1.0,0.1531314368335898
821,0.4057377658024208,1.0,0.1531314368335898
822,0.40205947922739504,1.0,0.07964051168313324
823,0.403185752102645,1.0,-0.1995032646533021
824,0.40862965831055925,1.0,0.1499554938721147
825,0.4162810444185678,1.0,0.07964051168313324
826,0.4101930928685362,1.0,0.15313143683358985
827,0.4046600879281614,1.0,0.1531314368335898
828,0.39744248455916065,1.0,0.1531314368335898
829,0.41000870707028547,1.0,0.1531314368335898
830,0.4022964573298496,1.0,0.08281645464460835
831,0.40960437861826776,1.0,0.1499554938721147
832,0.39868245739796865,1.0,0.026927785475091948
833,0.4060901501615667,1.0,0.08281645464460835
834,0.4085080580344742,1.0,0.1531314368335898
835,0.3972711478046741,1.0,-0.19950326465330206
836,0.40875376993171664,1.0,-0.20267920761477717
837,0.4124350113648315,1.0,0.1531314368335898
838,0.4332273811062432,1.0,0.026927785475091948
839,0.42254552931203115,1.0,0.02692778547509192
840,0.39924199266152754,1.0,0.1531314368335898
841,0.4038003114105797,1.0,0.02692778547509192
842,0.410511885855064,1.0,0.08281645464460835
843,0.4040736462082641,1.0,0.15313143683358985
844,0.40328766153800727,1.0,-0.1995032646533021
845,0.4039618183813818,1.0,-0.19950326465330206
846,0.3929545379635865,1.0,-0.3257069160117999
847,0.39436709470032083,1.0,-0.19950326465330206
848,0.3998229985039396,1.0,0.026927785475091948
849,0.41108319127175474,1.0,0.07964051168313324
850,0.4126534434208454,1.0,0.15313143683358985
851,0.4052609400303875,1.0,0.15313143683358985
852,0.39038859340623894,1.0,0.07964051168313324
853,0.4010380251570818,1.0,0.02692778547509192
854,0.395016560757085,1.0,0.1531314368335898
855,0.41510791268729824,1.0,0.07964051168313324
856,0.40755952963435516,1.0,-0.3257069160117999
857,0.39476622040349035,1.0,0.07964051168313324
858,0.39203495390552245,1.0,0.1499554938721147
859,0.39698479381506313,1.0,0.02692778547509192
860,0.40181454821631857,1.0,0.08281645464460835
861,0.413236039465911,1.0,0.08281645464460835
862,0.395112977454319,1.0,-0.1995032646533021
863,0.39054563871190856,1.0,0.07964051168313324
864,0.3862345727835281,1.0,0.02692778547509192
865,0.39537355906460075,1.0,0.1531314368335898
866,0.3925601525427009,1.0,0.15313143683358985
867,0.40063509168617606,1.0,0.07964051168313324
868,0.3988831906311249,1.0,0.1499554938721147
869,0.39432394315823455,1.0,0.026927785475091948
870,0.39619173757615317,1.0,-0.19950326465330206
871,0.3915146653738831,1.0,0.1499554938721147
872,0.3963431271431843,1.0,-0.20267920761477717
873,0.39742589214965096,1.0,0.15313143683358985
874,0.3978487230549495,1.0,0.07964051168313324
875,0.41062583128703006,1.0,0.026927785475091948
876,0.3909695821904581,1.0,0.08281645464460835
877,0.38673956921353253,1.0,0.1531314368335898
878,0.40036597215750375,1.0,-0.1995032646533021
879,0.3937164667910816,1.0,-0.20267920761477717
880,0.39683524463751535,1.0,0.08281645464460835
881,0.41039655541256365,1.0,0.08281645464460835
882,0.4063405909689643,1.0,0.026927785475091948
883,0.38891431633672047,1.0,0.15313143683358985
884,0.41016052688284965,1.0,0.026927785475091948
885,0.40438876031118015,1.0,0.1531314368335898
886,0.3894488575569055,1.0,-0.04338719671388952
887,0.3889328851274184,1.0,0.08281645464460835
888,0.39960019575982225,1.0,-0.19950326465330206
889,0.3928695995348496,1.0,0.07964051168313324
890,0.3891246628092785,1.0,0.08281645464460835
891,0.39198123749754915,1.0,0.08281645464460835
892,0.3947446190451578,1.0,-0.3257069160117999
893,0.39103299697040805,1.0,0.15313143683358985
894,0.39497914645389265,1.0,0.15313143683358985
895,0.3946504870823033,1.0,0.15313143683358985
896,0.39404858222629924,1.0,0.15313143683358985
897,0.3925314587668128,1.0,0.1499554938721147
898,0.3994774539956779,1.0,-0.19950326465330206
899,0.39812759418392196,1.0,0.08281645464460835
900,0.3995335929931464,1.0,-0.3257069160117999
901,0.390472242993731,1.0,0.026927785475091948
902,0.3942175682670303,1.0,0.02692778547509192
903,0.39944149201872736,1.0,-0.3257069160117999
904,0.38463339792133794,1.0,-0.1995032646533021
905,0.39097676937575215,1.0,0.1531314368335898
906,0.3884919308397932,1.0,-0.19950326465330206
907,0.39171948120121747,1.0,-0.04338719671388952
908,0.40150932786531063,1.0,0.1499554938721147
909,0.39815456697767737,1.0,-0.04338719671388952
910,0.38708421822123595,1.0,0.02692778547509192
911,0.38801275861855244,1.0,0.1531314368335898
912,0.39832050149722603,1.0,-0.04338719671388952
913,0.4000000170581929,1.0,0.1499554938721147
914,0.3923582347128124,1.0,0.1499554938721147
915,0.385392603124026,1.0,0.07964051168313324
916,0.3885433120122979,1.0,-0.04338719671388952
917,0.3873523222483699,1.0,0.15313143683358985
918,0.39209232591512316,1.0,0.1531314368335898
919,0.39579768384235264,1.0,-0.19950326465330206
920,0.4032253725987916,1.0,0.1499554938721147
921,0.3881131788294812,1.0,-0.1995032646533021
922,0.4009224350296816,1.0,0.1531314368335898
923,0.39681339119699827,1.0,-0.1995032646533021
924,0.38954813434448987,1.0,0.07964051168313324
925,0.39669130147615667,1.0,-0.04338719671388952
926,0.3926184043762529,1.0,-0.3257069160117999
927,0.3852378985814994,1.0,-0.3257069160117999
928,0.38534142096377233,1.0,0.08281645464460835
929,0.3879765706098973,1.0,-0.20267920761477717
930,0.3921612182703633,1.0,-0.3257069160117999
931,0.383893919571113,1.0,0.026927785475091948
932,0.39007089403941436,1.0,-0.20267920761477717
933,0.386293563805441,1.0,-0.04338719671388952
934,0.3889252790687197,1.0,0.08281645464460835
935,0.38779992733588875,1.0,0.02692778547509192
936,0.3836139434503087,1.0,0.08281645464460835
937,0.3874836437990787,1.0,0.15313143683358985
938,0.39339323488367856,1.0,0.1499554938721147
939,0.393189673781203,1.0,0.1531314368335898
940,0.38196589835997036,1.0,0.1531314368335898
941,0.3922381962090592,1.0,0.1531314368335898
942,0.38570833132188803,1.0,0.1499554938721147
943,0.3871987189069656,1.0,0.1499554938721147
944,0.3862340629330945,1.0,0.08281645464460835
945,0.38239761847914805,1.0,0.15313143683358985
946,0.38164902726318106,1.0,-0.1995032646533021
947,0.3888158431795592,1.0,0.026927785475091948
948,0.388301182335574,1.0,0.1499554938721147
949,0.3854601042888638,1.0,0.026927785475091948
950,0.38852302223946744,1.0,0.07964051168313324
951,0.386558875566377,1.0,-0.20267920761477717
952,0.38563555159401136,1.0,-0.3257069160117999
953,0.3799468887476597,1.0,0.1531314368335898
954,0.3845992568958361,1.0,0.1531314368335898
955,0.3883721349414509,1.0,-0.20267920761477717
956,0.3858682954739061,1.0,0.08281645464460835
957,0.39034957184220004,1.0,-0.20267920761477717
958,0.3901383440296732,1.0,0.026927785475091948
959,0.38687724020272635,1.0,0.1499554938721147
960,0.3895496184072762,1.0,0.15313143683358985
961,0.389255032724185,1.0,0.15313143683358985
962,0.38699093874476825,1.0,0.02692778547509192
963,0.3842015204877142,1.0,-0.3257069160117999
964,0.3851548365539864,1.0,0.08281645464460835
965,0.38600157113538436,1.0,0.15313143683358985
966,0.39572133895215045,1.0,0.02692778547509192
967,0.37915327527444687,1.0,0.15313143683358985
968,0.38675216574134497,1.0,0.07964051168313324
969,0.3877445905579756,1.0,0.08281645464460835
970,0.3946634125699663,1.0,0.15313143683358985
971,0.3836288977994571,1.0,0.08281645464460835
972,0.38460845884325245,1.0,0.1531314368335898
973,0.3805875868932503,1.0,0.08281645464460835
974,0.38273447609200434,1.0,-0.19950326465330206
975,0.3904280888089707,1.0,-0.20267920761477717
976,0.38113088844318993,1.0,0.1531314368335898
977,0.3846022553470848,1.0,0.1531314368335898
978,0.3829290077243478,1.0,0.07964051168313324
979,0.39157894822631845,1.0,0.07964051168313324
980,0.3808720038302845,1.0,0.02692778547509192
981,0.38003935363019475,1.0,0.1499554938721147
982,0.38239128568757463,1.0,-0.04338719671388952
983,0.38975658735763113,1.0,0.08281645464460835
984,0.38779135654161134,1.0,0.15313143683358985
985,0.3799426772693571,1.0,0.1531314368335898
986,0.38135198915872237,1.0,0.08281645464460835
987,0.3841068550982892,1.0,-0.1995032646533021
988,0.38024481387815157,1.0,0.1531314368335898
989,0.3860083546101122,1.0,0.08281645464460835
990,0.3857154824954415,1.0,0.1499554938721147
991,0.3814827989636428,1.0,-0.20267920761477717
992,0.38497084688488303,1.0,-0.19950326465330206
993,0.38225558438326984,1.0,0.1531314368335898
994,0.38293795000816044,1.0,0.07964051168313324
995,0.3802100018970606,1.0,0.08281645464460835
996,0.38640784990746213,1.0,0.1531314368335898
997,0.3897121117971013,1.0,0.07964051168313324
998,0.38012432238460797,1.0,0.07964051168313324
999,0.38127481220777537,1.0,0.08281645464460835
1000,0.3802154055535146,1.0,0.07964051168313324
